1.1707	1.9667	3.3485
1.1716	1.9667	3.3392
1.1743	1.9667	3.3113
1.1789	1.9667	3.2654
1.1856	1.9667	3.2018
1.1946	1.9667	3.1214
1.2061	1.9667	3.025
1.2204	1.9667	2.9137
1.2376	1.9667	2.7889
1.258	1.9667	2.652
1.2816	1.9667	2.5045
1.3086	1.9667	2.3482
1.339	1.9667	2.1849
1.3728	1.9667	2.0164
1.41	1.9667	1.8447
1.4504	1.9667	1.6717
1.4939	1.9667	1.4996
1.5402	1.9667	1.3301
1.5904	1.9667	1.1643
1.6441	1.9667	1.0057
1.7006	1.9667	0.85611
1.7591	1.9667	0.7173
1.8185	1.9667	0.59071
1.8777	1.9667	0.47785
1.9358	1.9667	0.37971
1.9914	1.9667	0.29737
2.0434	1.9667	0.23154
2.0909	1.9667	0.18255
2.1329	1.9667	0.15098
2.1689	1.9667	0.13686
2.1984	1.9667	0.14021
2.22	1.9667	0.1604
2.2327	1.9667	0.19683
2.2365	1.9667	0.24875
2.2317	1.9667	0.31578
2.2184	1.9667	0.39708
2.1972	1.9667	0.49174
2.1685	1.9667	0.59893
2.133	1.9667	0.71751
2.0913	1.9667	0.84637
2.0444	1.9667	0.98427
1.9932	1.9667	1.1301
1.9388	1.9667	1.2825
1.8821	1.9667	1.4401
1.8232	1.9667	1.6027
1.7627	1.9667	1.767
1.7015	1.9667	1.9313
1.6406	1.9667	2.0939
1.5809	1.9667	2.2531
1.523	1.9667	2.4071
1.4678	1.9667	2.5544
1.4157	1.9667	2.6932
1.3675	1.9667	2.8221
1.3236	1.9667	2.9395
1.2845	1.9667	3.0442
1.2506	1.9667	3.1349
1.2223	1.9667	3.2105
1.1999	1.9667	3.2704
1.1838	1.9667	3.3136
1.1739	1.9667	3.3397
1.1707	1.9667	3.3485
