2.9599	0	3.3962
2.9263	0.033333	3.4059
2.8926	0.066667	3.4151
2.859	0.1	3.4239
2.8254	0.13333	3.4321
2.7918	0.16667	3.4399
2.7583	0.2	3.4473
2.7248	0.23333	3.4542
2.6914	0.26667	3.4607
2.6581	0.3	3.4668
2.6249	0.33333	3.4724
2.5917	0.36667	3.4776
2.5586	0.4	3.4824
2.5256	0.43333	3.4868
2.4927	0.46667	3.4908
2.4599	0.5	3.4944
2.4272	0.53333	3.4976
2.3946	0.56667	3.5004
2.3622	0.6	3.5029
2.3298	0.63333	3.505
2.2976	0.66667	3.5067
2.2655	0.7	3.5081
2.2336	0.73333	3.5091
2.2018	0.76667	3.5097
2.1701	0.8	3.51
2.1386	0.83333	3.51
2.1072	0.86667	3.5097
2.0759	0.9	3.509
2.0449	0.93333	3.508
2.014	0.96667	3.5067
1.9832	1	3.5051
1.9526	1.0333	3.5032
1.9222	1.0667	3.5009
1.8919	1.1	3.4984
1.8619	1.1333	3.4957
1.832	1.1667	3.4926
1.8022	1.2	3.4893
1.7727	1.2333	3.4857
1.7433	1.2667	3.4818
1.7141	1.3	3.4777
1.6851	1.3333	3.4733
1.6563	1.3667	3.4686
1.6277	1.4	3.4638
1.5992	1.4333	3.4587
1.571	1.4667	3.4533
1.5429	1.5	3.4478
1.515	1.5333	3.442
1.4874	1.5667	3.4359
1.4599	1.6	3.4297
1.4326	1.6333	3.4233
1.4055	1.6667	3.4166
1.3786	1.7	3.4098
1.3519	1.7333	3.4028
1.3254	1.7667	3.3956
1.2991	1.8	3.3881
1.273	1.8333	3.3806
1.2472	1.8667	3.3728
1.2215	1.9	3.3648
1.196	1.9333	3.3567
1.1707	1.9667	3.3485
1.1456	2	3.34
1.1207	2.0333	3.3314
1.096	2.0667	3.3227
1.0715	2.1	3.3138
1.0472	2.1333	3.3047
1.0231	2.1667	3.2956
0.99924	2.2	3.2862
0.97556	2.2333	3.2768
0.95207	2.2667	3.2672
0.92879	2.3	3.2575
0.9057	2.3333	3.2477
0.88282	2.3667	3.2377
0.86013	2.4	3.2276
0.83764	2.4333	3.2175
0.81535	2.4667	3.2072
0.79325	2.5	3.1968
0.77136	2.5333	3.1863
0.74965	2.5667	3.1757
0.72815	2.6	3.165
0.70684	2.6333	3.1542
0.68572	2.6667	3.1433
0.6648	2.7	3.1323
0.64407	2.7333	3.1213
0.62353	2.7667	3.1101
0.60318	2.8	3.0989
0.58302	2.8333	3.0876
0.56305	2.8667	3.0762
0.54327	2.9	3.0648
0.52368	2.9333	3.0533
0.50427	2.9667	3.0417
0.48505	3	3.03
0.46601	3.0333	3.0183
0.44716	3.0667	3.0066
0.42849	3.1	2.9947
0.41	3.1333	2.9829
0.39169	3.1667	2.9709
0.37356	3.2	2.9589
0.35561	3.2333	2.9469
0.33784	3.2667	2.9348
0.32024	3.3	2.9227
0.30282	3.3333	2.9105
0.28557	3.3667	2.8983
0.26849	3.4	2.8861
0.25159	3.4333	2.8738
0.23486	3.4667	2.8615
0.2183	3.5	2.8491
