23.26	-31.77	40
23.2	-31.64	40
23.02	-31.24	40
22.72	-30.59	40
22.31	-29.68	40
21.78	-28.54	40
21.14	-27.17	40
20.38	-25.59	40
19.51	-23.83	40
18.53	-21.91	40
17.46	-19.84	40
16.29	-17.67	40
15.03	-15.4	40
13.7	-13.08	40
12.3	-10.72	40
10.85	-8.364	40
9.364	-6.033	40
7.843	-3.756	40
6.284	-1.552	40
4.708	0.5281	40
3.136	2.461	40
1.588	4.225	40
0.08476	5.803	40
-1.348	7.18	40
-2.69	8.345	40
-3.917	9.288	40
-5.011	10	40
-5.954	10.49	40
-6.731	10.75	40
-7.333	10.79	40
-7.752	10.59	40
-7.972	10.19	40
-7.98	9.585	40
-7.781	8.799	40
-7.378	7.831	40
-6.782	6.695	40
-6.002	5.4	40
-5.049	3.957	40
-3.939	2.379	40
-2.688	0.6791	40
-1.315	-1.128	40
0.1605	-3.033	40
1.717	-5.017	40
3.332	-7.068	40
5.004	-9.181	40
6.708	-11.31	40
8.422	-13.44	40
10.12	-15.54	40
11.79	-17.6	40
13.41	-19.59	40
14.95	-21.5	40
16.4	-23.29	40
17.75	-24.96	40
18.98	-26.48	40
20.07	-27.84	40
21.02	-29.01	40
21.81	-29.99	40
22.44	-30.76	40
22.89	-31.32	40
23.16	-31.66	40
23.26	-31.77	40
