0.2002	0	-14.489
-1.8201	1.2658	-13.475
-2.8969	2.5316	-12.901
-3.6474	3.7975	-12.506
-4.2335	5.0633	-12.205
-4.721	6.3291	-11.962
-5.1428	7.5949	-11.757
-5.5179	8.8608	-11.577
-5.858	10.127	-11.416
-6.171	11.392	-11.269
-6.4625	12.658	-11.131
-6.7365	13.924	-11.001
-6.996	15.19	-10.877
-7.2434	16.456	-10.758
-7.4806	17.722	-10.641
-7.7092	18.987	-10.528
-7.9303	20.253	-10.416
-8.1452	21.519	-10.306
-8.3547	22.785	-10.197
-8.5596	24.051	-10.089
-8.7605	25.316	-9.9812
-8.9582	26.582	-9.8738
-9.153	27.848	-9.7665
-9.3455	29.114	-9.6591
-9.5361	30.38	-9.5517
-9.7253	31.646	-9.4439
-9.9132	32.911	-9.3359
-10.1	34.177	-9.2274
-10.287	35.443	-9.1184
-10.473	36.709	-9.0089
-10.66	37.975	-8.8989
-10.846	39.241	-8.7882
-11.033	40.506	-8.6768
-11.22	41.772	-8.5647
-11.409	43.038	-8.4519
-11.598	44.304	-8.3383
-11.788	45.57	-8.2238
-11.98	46.835	-8.1086
-12.172	48.101	-7.9925
-12.367	49.367	-7.8754
-12.562	50.633	-7.7575
-12.76	51.899	-7.6385
-12.959	53.165	-7.5186
-13.16	54.43	-7.3976
-13.362	55.696	-7.2755
-13.567	56.962	-7.1523
-13.773	58.228	-7.028
-13.982	59.494	-6.9024
-14.192	60.759	-6.7755
-14.404	62.025	-6.6473
-14.618	63.291	-6.5178
-14.834	64.557	-6.3867
-15.051	65.823	-6.2541
-15.271	67.089	-6.1198
-15.491	68.354	-5.9839
-15.713	69.62	-5.8461
-15.937	70.886	-5.7063
-16.161	72.152	-5.5644
-16.386	73.418	-5.4203
-16.612	74.684	-5.2738
-16.837	75.949	-5.1247
-17.063	77.215	-4.9727
-17.288	78.481	-4.8176
-17.511	79.747	-4.6592
-17.733	81.013	-4.497
-17.951	82.278	-4.3307
-18.166	83.544	-4.1598
-18.377	84.81	-3.9837
-18.581	86.076	-3.8016
-18.776	87.342	-3.6127
-18.962	88.608	-3.4159
-19.134	89.873	-3.2098
-19.289	91.139	-2.9923
-19.422	92.405	-2.7609
-19.524	93.671	-2.5117
-19.584	94.937	-2.2387
-19.582	96.203	-1.932
-19.479	97.468	-1.5719
-19.176	98.734	-1.1076
-17.633	100	0
