1.9661	0	3.4055
2.1499	1.0101	3.6214
2.3127	2.0202	3.8347
2.4633	3.0303	4.0411
2.6043	4.0404	4.2397
2.7368	5.0505	4.4302
2.8615	6.0606	4.6128
2.9787	7.0707	4.7877
3.0887	8.0808	4.9551
3.1917	9.0909	5.1153
3.2877	10.101	5.2684
3.3769	11.111	5.4147
3.4594	12.121	5.5544
3.5352	13.131	5.6877
3.6043	14.141	5.8148
3.6667	15.152	5.9358
3.7226	16.162	6.0509
3.7719	17.172	6.1602
3.8146	18.182	6.2638
3.8507	19.192	6.362
3.8803	20.202	6.4548
3.9032	21.212	6.5422
3.9195	22.222	6.6245
3.9292	23.232	6.7016
3.9323	24.242	6.7737
3.9287	25.253	6.8409
3.9185	26.263	6.9032
3.9015	27.273	6.9606
3.8777	28.283	7.0133
3.8472	29.293	7.0613
3.8099	30.303	7.1046
3.7658	31.313	7.1433
3.7147	32.323	7.1775
3.6567	33.333	7.207
3.5918	34.343	7.2321
3.5198	35.354	7.2527
3.4408	36.364	7.2688
3.3546	37.374	7.2804
3.2613	38.384	7.2876
3.1608	39.394	7.2904
3.053	40.404	7.2887
2.9379	41.414	7.2827
2.8153	42.424	7.2722
2.6854	43.434	7.2572
2.5479	44.444	7.2379
2.4029	45.455	7.2141
2.2502	46.465	7.1858
2.0898	47.475	7.153
1.9216	48.485	7.1157
1.7456	49.495	7.0738
1.5616	50.505	7.0274
1.3697	51.515	6.9763
1.1696	52.525	6.9206
0.96133	53.535	6.8601
0.7448	54.545	6.7949
0.51991	55.556	6.7249
0.28657	56.566	6.65
0.044662	57.576	6.5701
-0.20591	58.586	6.4851
-0.46524	59.596	6.3951
-0.73347	60.606	6.2998
-1.0107	61.616	6.1992
-1.297	62.626	6.0932
-1.5927	63.636	5.9816
-1.8977	64.646	5.8644
-2.2122	65.657	5.7413
-2.5365	66.667	5.6123
-2.8706	67.677	5.4772
-3.2147	68.687	5.3357
-3.5691	69.697	5.1878
-3.9339	70.707	5.0331
-4.3093	71.717	4.8715
-4.6955	72.727	4.7027
-5.0928	73.737	4.5265
-5.5015	74.747	4.3424
-5.9218	75.758	4.1502
-6.3541	76.768	3.9495
-6.7987	77.778	3.7398
-7.2559	78.788	3.5208
-7.7262	79.798	3.2918
-8.21	80.808	3.0523
-8.7079	81.818	2.8017
-9.2204	82.828	2.539
-9.7482	83.838	2.2636
-10.292	84.848	1.9742
-10.853	85.859	1.6698
-11.431	86.869	1.3489
-12.029	87.879	1.0099
-12.648	88.889	0.65072
-13.289	89.899	0.26882
-13.954	90.909	-0.13893
-14.647	91.919	-0.57657
-15.372	92.929	-1.0494
-16.132	93.939	-1.5648
-16.937	94.949	-2.1332
-17.796	95.96	-2.7707
-18.728	96.97	-3.5041
-19.77	97.98	-4.3858
-21.015	98.99	-5.5501
-23.433	100	-8.4026
