7.9415	0	-26.815
7.9514	0	-26.734
7.9817	0	-26.491
8.033	0	-26.089
8.1069	0	-25.533
8.2047	0	-24.83
8.3285	0	-23.988
8.4796	0	-23.015
8.66	0	-21.926
8.871	0	-20.73
9.1129	0	-19.442
9.3865	0	-18.078
9.6916	0	-16.654
10.028	0	-15.184
10.394	0	-13.688
10.789	0	-12.181
11.211	0	-10.682
11.657	0	-9.2071
12.136	0	-7.7652
12.644	0	-6.3872
13.175	0	-5.0892
13.72	0	-3.886
14.271	0	-2.7902
14.817	0	-1.8146
15.349	0	-0.96796
15.856	0	-0.25919
16.327	0	0.30574
16.755	0	0.72407
17.131	0	0.99096
17.45	0	1.1062
17.707	0	1.07
17.892	0	0.88789
17.995	0	0.56545
18.016	0	0.10941
17.958	0	-0.47719
17.823	0	-1.1868
17.614	0	-2.0118
17.337	0	-2.9447
16.998	0	-3.976
16.602	0	-5.0959
16.159	0	-6.2938
15.675	0	-7.5606
15.162	0	-8.8835
14.628	0	-10.252
14.073	0	-11.663
13.504	0	-13.09
12.929	0	-14.516
12.357	0	-15.927
11.796	0	-17.308
11.252	0	-18.645
10.733	0	-19.923
10.244	0	-21.128
9.7913	0	-22.247
9.3791	0	-23.266
9.0113	0	-24.175
8.6928	0	-24.962
8.4268	0	-25.618
8.2164	0	-26.138
8.0645	0	-26.512
7.9722	0	-26.739
7.9415	0	-26.815
