17.707	0	1.07
17.797	0.66443	1.1502
17.886	1.3289	1.2282
17.973	1.9933	1.304
18.059	2.6577	1.3775
18.144	3.3221	1.449
18.227	3.9866	1.5184
18.308	4.651	1.5857
18.387	5.3154	1.6511
18.464	5.9799	1.7146
18.54	6.6443	1.7761
18.613	7.3087	1.8358
18.684	7.9732	1.8937
18.752	8.6376	1.9499
18.819	9.302	2.0043
18.883	9.9664	2.0571
18.944	10.631	2.1082
19.003	11.295	2.1577
19.06	11.96	2.2056
19.113	12.624	2.252
19.164	13.289	2.2968
19.213	13.953	2.3403
19.259	14.617	2.3822
19.301	15.282	2.4228
19.341	15.946	2.462
19.379	16.611	2.4998
19.413	17.275	2.5364
19.444	17.94	2.5716
19.472	18.604	2.6056
19.497	19.268	2.6383
19.52	19.933	2.6698
19.539	20.597	2.7001
19.555	21.262	2.7293
19.567	21.926	2.7573
19.577	22.591	2.7842
19.583	23.255	2.81
19.587	23.919	2.8347
19.586	24.584	2.8584
19.583	25.248	2.881
19.576	25.913	2.9026
19.566	26.577	2.9232
19.553	27.242	2.9428
19.536	27.906	2.9615
19.515	28.57	2.9792
19.491	29.235	2.9959
19.464	29.899	3.0118
19.433	30.564	3.0267
19.399	31.228	3.0408
19.36	31.893	3.054
19.319	32.557	3.0663
19.273	33.221	3.0778
19.225	33.886	3.0885
19.172	34.55	3.0984
19.115	35.215	3.1074
19.055	35.879	3.1157
18.991	36.544	3.1232
18.924	37.208	3.1299
18.852	37.872	3.1359
18.777	38.537	3.1411
18.697	39.201	3.1456
18.614	39.866	3.1493
18.527	40.53	3.1524
18.436	41.195	3.1547
18.341	41.859	3.1564
18.242	42.523	3.1574
18.138	43.188	3.1576
18.031	43.852	3.1573
17.919	44.517	3.1562
17.804	45.181	3.1545
17.684	45.846	3.1522
17.56	46.51	3.1492
17.431	47.174	3.1456
17.299	47.839	3.1414
17.162	48.503	3.1365
17.02	49.168	3.1311
16.875	49.832	3.125
16.724	50.497	3.1184
16.57	51.161	3.1111
16.41	51.826	3.1033
16.247	52.49	3.0948
16.078	53.154	3.0858
15.905	53.819	3.0762
15.727	54.483	3.0661
15.545	55.148	3.0554
15.358	55.812	3.0441
15.165	56.477	3.0322
14.968	57.141	3.0198
14.767	57.805	3.0068
14.56	58.47	2.9933
14.348	59.134	2.9793
14.131	59.799	2.9646
13.909	60.463	2.9495
13.681	61.128	2.9337
13.449	61.792	2.9175
13.211	62.456	2.9006
12.967	63.121	2.8833
12.718	63.785	2.8654
12.464	64.45	2.8469
12.204	65.114	2.8279
11.938	65.779	2.8083
11.667	66.443	2.7881
11.39	67.107	2.7674
11.107	67.772	2.7462
10.817	68.436	2.7243
10.522	69.101	2.7019
10.221	69.765	2.6789
9.9127	70.43	2.6553
9.5984	71.094	2.6312
9.2776	71.758	2.6064
8.9501	72.423	2.581
8.6158	73.087	2.555
8.2746	73.752	2.5284
7.9263	74.416	2.5011
7.5707	75.081	2.4731
7.2078	75.745	2.4445
6.8373	76.409	2.4152
6.4591	77.074	2.3851
6.0729	77.738	2.3544
5.6785	78.403	2.3229
5.2758	79.067	2.2906
4.8644	79.732	2.2575
4.4441	80.396	2.2236
4.0146	81.06	2.1888
3.5756	81.725	2.1531
3.1268	82.389	2.1165
2.6677	83.054	2.0788
2.198	83.718	2.0401
1.7172	84.383	2.0004
1.2247	85.047	1.9594
0.72011	85.711	1.9172
0.2027	86.376	1.8737
-0.32825	87.04	1.8288
-0.87354	87.705	1.7823
-1.4341	88.369	1.7342
-2.011	89.034	1.6842
-2.6056	89.698	1.6323
-3.2192	90.362	1.5781
-3.8536	91.027	1.5215
-4.5111	91.691	1.4621
-5.1941	92.356	1.3996
-5.906	93.02	1.3334
-6.6511	93.685	1.2629
-7.4347	94.349	1.1873
-8.2646	95.013	1.1054
-9.1517	95.678	1.0154
-10.113	96.342	0.9149
-11.175	97.007	0.79931
-12.395	97.671	0.65996
-13.91	98.336	0.47421
-17.19	99	0
