18.466	0	0
18.668	1.0102	0
18.862	2.0204	0
19.047	3.0306	0
19.222	4.0408	0
19.389	5.051	0
19.547	6.0612	0
19.697	7.0714	0
19.837	8.0816	0
19.969	9.0918	0
20.093	10.102	0
20.207	11.112	0
20.313	12.122	0
20.411	13.133	0
20.5	14.143	0
20.58	15.153	0
20.652	16.163	0
20.715	17.173	0
20.769	18.184	0
20.815	19.194	0
20.853	20.204	0
20.882	21.214	0
20.902	22.224	0
20.913	23.235	0
20.916	24.245	0
20.91	25.255	0
20.896	26.265	0
20.872	27.276	0
20.84	28.286	0
20.799	29.296	0
20.749	30.306	0
20.69	31.316	0
20.622	32.327	0
20.545	33.337	0
20.459	34.347	0
20.364	35.357	0
20.26	36.367	0
20.146	37.378	0
20.023	38.388	0
19.89	39.398	0
19.748	40.408	0
19.597	41.418	0
19.436	42.429	0
19.265	43.439	0
19.084	44.449	0
18.893	45.459	0
18.692	46.469	0
18.482	47.48	0
18.261	48.49	0
18.029	49.5	0
17.787	50.51	0
17.535	51.52	0
17.272	52.531	0
16.998	53.541	0
16.713	54.551	0
16.417	55.561	0
16.109	56.571	0
15.791	57.582	0
15.46	58.592	0
15.118	59.602	0
14.764	60.612	0
14.398	61.622	0
14.019	62.633	0
13.628	63.643	0
13.224	64.653	0
12.807	65.663	0
12.376	66.673	0
11.932	67.684	0
11.474	68.694	0
11.001	69.704	0
10.514	70.714	0
10.012	71.724	0
9.4937	72.735	0
8.96	73.745	0
8.4098	74.755	0
7.8426	75.765	0
7.2578	76.776	0
6.6547	77.786	0
6.0325	78.796	0
5.3904	79.806	0
4.7275	80.816	0
4.0427	81.827	0
3.3347	82.837	0
2.6023	83.847	0
1.8436	84.857	0
1.0568	85.867	0
0.23961	86.878	0
-0.61074	87.888	0
-1.4976	88.898	0
-2.4253	89.908	0
-3.3992	90.918	0
-4.4265	91.929	0
-5.517	92.939	0
-6.6846	93.949	0
-7.9508	94.959	0
-9.3516	95.969	0
-10.956	96.98	0
-12.945	97.99	0
-17.19	99	0
