-11.08	0	0
-11	0	0.017432
-10.76	0	0.069433
-10.364	0	0.15364
-9.8151	0	0.26769
-9.1193	0	0.40773
-8.2832	0	0.56935
-7.3156	0	0.7481
-6.2274	0	0.93808
-5.0287	0	1.1343
-3.734	0	1.3313
-2.3563	0	1.524
-0.9109	0	1.7069
0.58708	0	1.8753
2.1208	0	2.0245
3.6734	0	2.1498
5.2276	0	2.2473
6.7669	0	2.3134
8.2861	0	2.3377
9.7546	0	2.3137
11.155	0	2.2419
12.471	0	2.1252
13.687	0	1.9675
14.788	0	1.7745
15.763	0	1.552
16.6	0	1.308
17.289	0	1.0498
17.825	0	0.78415
18.201	0	0.51764
18.415	0	0.25469
18.466	0	0
18.355	0	-0.23459
18.085	0	-0.43817
17.662	0	-0.60894
17.089	0	-0.74781
16.374	0	-0.85476
15.527	0	-0.93099
14.555	0	-0.97797
13.469	0	-0.99836
12.282	0	-0.99511
11.004	0	-0.97236
9.6491	0	-0.93513
8.2309	0	-0.88785
6.7625	0	-0.83615
5.2474	0	-0.77913
3.713	0	-0.71353
2.1769	0	-0.64233
0.65592	0	-0.56876
-0.83319	0	-0.49548
-2.2744	0	-0.42428
-3.6525	0	-0.35691
-4.951	0	-0.29369
-6.1565	0	-0.23578
-7.2544	0	-0.18348
-8.2339	0	-0.1368
-9.0818	0	-0.09632
-9.7894	0	-0.062342
-10.349	0	-0.035455
-10.753	0	-0.015955
-10.998	0	-0.003841
-11.08	0	0
