13.521	0	6.9713
13.824	1.0102	6.9916
14.115	2.0204	7.007
14.395	3.0306	7.0179
14.663	4.0408	7.0245
14.921	5.051	7.0271
15.167	6.0612	7.0261
15.403	7.0714	7.0216
15.628	8.0816	7.0139
15.842	9.0918	7.0032
16.046	10.102	6.9896
16.239	11.112	6.9733
16.423	12.122	6.9544
16.596	13.133	6.9331
16.759	14.143	6.9095
16.913	15.153	6.8837
17.056	16.163	6.8559
17.189	17.173	6.8261
17.313	18.184	6.7944
17.427	19.194	6.761
17.53	20.204	6.7258
17.625	21.214	6.689
17.709	22.224	6.6507
17.784	23.235	6.6108
17.848	24.245	6.5696
17.904	25.255	6.5269
17.949	26.265	6.483
17.985	27.276	6.4377
18.01	28.286	6.3913
18.026	29.296	6.3437
18.033	30.306	6.295
18.029	31.316	6.2452
18.016	32.327	6.1943
17.992	33.337	6.1424
17.959	34.347	6.0896
17.916	35.357	6.0358
17.863	36.367	5.9811
17.799	37.378	5.9255
17.726	38.388	5.869
17.642	39.398	5.8117
17.549	40.408	5.7536
17.445	41.418	5.6947
17.33	42.429	5.635
17.205	43.439	5.5746
17.07	44.449	5.5135
16.924	45.459	5.4516
16.767	46.469	5.389
16.6	47.48	5.3258
16.422	48.49	5.2618
16.233	49.5	5.1972
16.033	50.51	5.1319
15.821	51.52	5.066
15.599	52.531	4.9994
15.365	53.541	4.9322
15.12	54.551	4.8644
14.862	55.561	4.7959
14.594	56.571	4.7268
14.313	57.582	4.6571
14.02	58.592	4.5867
13.715	59.602	4.5157
13.397	60.612	4.4441
13.067	61.622	4.3718
12.724	62.633	4.2989
12.368	63.643	4.2252
11.998	64.653	4.1509
11.615	65.663	4.0759
11.219	66.673	4.0002
10.808	67.684	3.9238
10.383	68.694	3.8466
9.9432	69.704	3.7686
9.4885	70.714	3.6898
9.0183	71.724	3.6101
8.5324	72.735	3.5295
8.0301	73.745	3.448
7.5112	74.755	3.3655
6.9749	75.765	3.282
6.4208	76.776	3.1973
5.8482	77.786	3.1114
5.2563	78.796	3.0242
4.6444	79.806	2.9357
4.0114	80.816	2.8456
3.3565	81.827	2.7539
2.6783	82.837	2.6604
1.9755	83.847	2.565
1.2466	84.857	2.4673
0.48964	85.867	2.3672
-0.29761	86.878	2.2642
-1.1178	87.888	2.1582
-1.9742	88.898	2.0484
-2.871	89.908	1.9344
-3.8134	90.918	1.8154
-4.8084	91.929	1.6902
-5.8655	92.939	1.5574
-6.9981	93.949	1.4149
-8.2272	94.959	1.2595
-9.5874	95.969	1.0854
-11.146	96.98	0.88187
-13.077	97.99	0.62047
-17.19	99	0
